1478193194.639845,0260,8,15,20,23,30,08,94,76,31,R
1478193194.640078,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193194.640309,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193194.640542,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.640838,0545,8,d8,00,00,8b,00,00,00,00,R
1478193194.641042,0690,8,00,00,01,00,a0,02,00,00,R
1478193194.641437,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.642306,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.642615,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.643351,0002,8,00,00,00,00,00,06,05,d6,R
1478193194.643586,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.643818,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.644064,0130,8,10,80,00,ff,16,80,05,08,R
1478193194.644303,0131,8,1b,80,00,00,36,7f,05,ea,R
1478193194.644543,0140,8,00,00,00,00,0e,22,25,00,R
1478193194.644903,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.645145,0350,8,05,20,f4,68,77,00,00,ce,R
1478193194.646035,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.646765,043f,8,10,40,60,ff,78,3b,0c,00,R
1478193194.647015,0370,8,00,20,00,00,00,00,00,00,R
1478193194.647248,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.647498,0440,8,ff,00,00,00,ff,3b,0c,00,R
1478193194.648272,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.649318,0316,8,05,20,d0,0c,20,1d,00,70,R
1478193194.649562,018f,8,fe,50,00,00,00,4b,00,00,R
1478193194.649794,0260,8,15,20,23,30,08,94,75,0f,R
1478193194.650032,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193194.650265,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193194.650496,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.650744,0545,8,d8,58,00,8c,00,00,00,00,R
1478193194.650976,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.651226,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.651664,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.652292,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.652792,043f,8,01,45,60,ff,6b,00,00,00,T
1478193194.653356,0430,8,00,00,00,00,00,00,00,00,R
1478193194.653604,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.653853,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.657006,0370,8,00,20,00,00,00,00,00,00,R
1478193194.662487,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.663327,0002,8,00,00,00,00,00,06,07,ec,R
1478193194.663558,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.664022,0130,8,07,80,00,ff,0b,80,07,98,R
1478193194.664262,0131,8,e0,7f,00,00,2d,7f,07,dd,R
1478193194.664510,0140,8,00,00,00,00,12,00,27,c5,R
1478193194.665065,0350,8,05,20,14,68,77,00,00,2e,R
1478193194.666769,043f,8,10,40,60,ff,78,38,0c,00,R
1478193194.667022,0370,8,00,20,00,00,00,00,00,00,R
1478193194.667261,0440,8,ff,00,00,00,ff,38,0c,00,R
1478193194.669476,0316,8,05,20,d0,0c,20,1e,00,70,R
1478193194.669714,018f,8,fe,50,00,00,00,4a,00,00,R
1478193194.669944,0260,8,15,20,22,30,08,94,74,23,R
1478193194.670177,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193194.670411,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193194.670656,0545,8,d8,00,00,89,00,00,00,00,R
1478193194.670908,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.672454,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.673331,0430,8,00,00,00,00,00,00,00,00,R
1478193194.673579,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.673828,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.674066,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.674315,0002,8,00,00,00,00,00,07,08,1b,R
1478193194.675025,0130,8,03,80,00,ff,0d,80,08,4f,R
1478193194.675256,0131,8,f7,7f,00,00,25,7f,08,5d,R
1478193194.675500,0140,8,00,00,00,00,02,20,28,13,R
1478193194.675735,0350,8,05,20,24,68,77,00,00,1e,R
1478193194.676757,043f,8,10,40,60,ff,78,39,0c,00,R
1478193194.677007,0370,8,00,20,00,00,00,00,00,00,R
1478193194.677248,0440,8,ff,00,00,00,ff,39,0c,00,R
1478193194.680925,0316,8,05,1f,cc,0c,1f,1d,00,70,R
1478193194.681162,018f,8,fe,50,00,00,00,4a,00,00,R
1478193194.681394,0260,8,15,1f,22,30,08,94,71,37,R
1478193194.681626,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193194.681861,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193194.682099,0545,8,d8,58,00,8c,00,00,00,00,R
1478193194.682453,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.683311,0002,8,00,00,00,00,00,07,09,06,R
1478193194.683549,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.684016,0130,8,06,80,00,ff,1a,80,09,f4,R
1478193194.684255,0131,8,09,80,00,00,22,7f,09,6b,R
1478193194.684501,0140,8,00,00,00,00,04,00,29,7e,R
1478193194.684640,05f0,2,01,00,R
1478193194.685074,0350,8,05,20,34,68,77,00,00,0e,R
1478193194.686769,043f,8,10,40,60,ff,78,39,0c,00,R
1478193194.687018,0370,8,00,20,00,00,00,00,00,00,R
1478193194.687257,0440,8,ff,00,00,00,ff,39,0c,00,R
1478193194.689273,0316,8,05,1f,cc,0c,1f,1d,00,70,R
1478193194.689514,018f,8,fe,50,00,00,00,49,00,00,R
1478193194.689745,0260,8,15,1f,22,30,08,94,6f,05,R
1478193194.689982,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193194.690216,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193194.690459,0545,8,d8,00,00,8c,00,00,00,00,R
1478193194.691080,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.692449,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.693328,0430,8,00,00,00,00,00,00,00,00,R
1478193194.693576,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.693824,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.694063,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.694312,0002,8,00,00,00,00,00,08,0a,82,R
1478193194.695019,0130,8,0a,80,00,ff,26,80,0a,4a,R
1478193194.695257,0131,8,12,80,00,00,20,7f,0a,c3,R
1478193194.695497,0140,8,00,00,00,00,02,12,2a,70,R
1478193194.695736,0350,8,05,20,44,68,77,00,00,7e,R
1478193194.696760,043f,8,10,40,60,ff,78,36,0c,00,R
1478193194.697010,0370,8,00,20,00,00,00,00,00,00,R
1478193194.697254,0440,8,ff,00,00,00,ff,36,0c,00,R
1478193194.699290,0316,8,05,1f,cc,0c,1f,1d,00,70,R
1478193194.699529,018f,8,fe,50,00,00,00,49,00,00,R
1478193194.699759,0260,8,15,1f,21,30,08,94,6d,19,R
1478193194.699994,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193194.700228,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193194.700472,0545,8,d8,00,00,89,00,00,00,00,R
1478193194.702432,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.703321,0002,8,00,00,00,00,00,08,0b,9f,R
1478193194.703558,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.704017,0130,8,0d,80,00,ff,24,80,0b,da,R
1478193194.704252,0131,8,0e,80,00,00,24,7f,0b,da,R
1478193194.704499,0140,8,00,00,00,00,04,0f,2b,e7,R
1478193194.705011,0350,8,05,20,54,68,77,00,00,6e,R
1478193194.706796,043f,8,10,40,60,ff,78,35,0c,00,R
1478193194.707046,0370,8,00,20,00,00,00,00,00,00,R
1478193194.707288,0440,8,ff,00,00,00,ff,35,0c,00,R
1478193194.709428,0316,8,05,1e,cc,0c,1e,1d,00,70,R
1478193194.709669,018f,8,fe,50,00,00,00,48,00,00,R
1478193194.709897,0260,8,15,1e,21,30,08,94,6a,2e,R
1478193194.710130,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193194.710365,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193194.710607,0545,8,d8,00,00,8b,00,00,00,00,R
1478193194.711230,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.712236,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.713358,0430,8,00,00,00,00,00,00,00,00,R
1478193194.713606,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.713853,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.714093,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.714342,0002,8,00,00,00,00,00,08,0c,cc,R
1478193194.715002,0350,8,05,20,64,68,77,00,00,5e,R
1478193194.715244,0130,8,0d,80,00,ff,20,80,0c,8f,R
1478193194.715482,0131,8,00,80,00,00,34,7f,0c,90,R
1478193194.715724,0140,8,00,00,00,00,06,02,2c,8c,R
1478193194.716769,043f,8,10,40,60,ff,78,35,0c,00,R
1478193194.717022,0370,8,00,20,00,00,00,00,00,00,R
1478193194.717263,0440,8,ff,00,00,00,ff,35,0c,00,R
1478193194.717843,00a0,8,56,84,cc,0c,00,20,02,00,R
1478193194.718072,00a1,8,87,87,00,00,21,00,00,00,R
1478193194.719252,0316,8,05,1e,bc,0c,1e,1d,00,70,R
1478193194.719493,018f,8,fe,50,00,00,00,48,00,00,R
1478193194.719724,0260,8,15,1e,21,30,08,94,68,31,R
1478193194.719956,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193194.720191,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193194.720431,0545,8,d8,5b,00,8c,00,00,00,00,R
1478193194.722229,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.723343,0002,8,00,00,00,00,00,08,0d,d1,R
1478193194.723580,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.724026,0130,8,0e,80,00,ff,1f,80,0d,db,R
1478193194.724262,0131,8,05,80,00,00,45,7f,0d,7e,R
1478193194.724502,0140,8,00,00,00,00,08,05,2d,61,R
1478193194.724997,0350,8,05,20,74,68,77,00,00,4e,R
1478193194.726783,043f,8,10,40,60,ff,78,32,0c,00,R
1478193194.727034,0370,8,00,20,00,00,00,00,00,00,R
1478193194.727276,0440,8,ff,00,00,00,ff,32,0c,00,R
1478193194.729258,0316,8,05,1e,bc,0c,1e,1d,00,70,R
1478193194.729498,018f,8,fe,50,00,00,00,47,00,00,R
1478193194.729730,0260,8,15,1e,20,30,08,94,67,00,R
1478193194.729966,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193194.730200,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193194.730443,0545,8,d8,00,00,8c,00,00,00,00,R
1478193194.731016,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.732215,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.733321,0430,8,00,00,00,00,00,00,00,00,R
1478193194.733570,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.733817,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.734055,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.734302,0002,8,00,00,00,00,00,08,0e,f6,R
1478193194.734440,05f0,2,01,00,R
1478193194.735023,0130,8,0f,80,00,ff,22,80,0e,0c,R
1478193194.735259,0131,8,00,80,00,00,4b,7f,0e,64,R
1478193194.735499,0140,8,00,00,00,00,0a,12,2e,08,R
1478193194.735737,0350,8,05,20,84,68,77,00,00,be,R
1478193194.736754,043f,8,10,40,60,ff,78,30,0c,00,R
1478193194.737004,0370,8,00,20,00,00,00,00,00,00,R
1478193194.737246,0440,8,ff,00,00,00,ff,30,0c,00,R
1478193194.739326,0316,8,05,1d,bc,0c,1d,1d,00,70,R
1478193194.739568,018f,8,fe,50,00,00,00,47,00,00,R
1478193194.739801,0260,8,15,1d,20,30,08,94,65,14,R
1478193194.740035,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193194.740273,0329,8,40,bb,7f,14,11,20,00,14,R
1478193194.740517,0545,8,d8,00,00,89,00,00,00,00,R
1478193194.740765,0690,8,00,00,01,00,a0,02,00,00,R
1478193194.742222,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.743320,0002,8,00,00,00,00,00,08,0f,eb,R
1478193194.743550,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.744012,0130,8,0b,80,00,ff,24,80,0f,7d,R
1478193194.744248,0131,8,f2,7f,00,00,44,7f,0f,e5,R
1478193194.744490,0140,8,00,00,00,00,0c,14,2f,a5,R
1478193194.745052,0350,8,05,20,94,68,77,00,00,ae,R
1478193194.746759,043f,8,10,40,60,ff,78,2d,0c,00,R
1478193194.747009,0370,8,00,20,00,00,00,00,00,00,R
1478193194.747251,0440,8,ff,00,00,00,ff,2d,0c,00,R
1478193194.749448,0316,8,05,1c,bc,0c,1c,1d,00,70,R
1478193194.749686,018f,8,fe,50,00,00,00,46,00,00,R
1478193194.749918,0260,8,15,1c,20,30,08,94,62,29,R
1478193194.750150,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193194.750389,0329,8,40,bb,7f,14,11,20,00,14,R
1478193194.750630,0545,8,d8,00,00,8b,00,00,00,00,R
1478193194.750960,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.752199,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.753341,0430,8,00,00,00,00,00,00,00,00,R
1478193194.753591,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.753839,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.754077,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.754327,0002,8,00,00,00,00,00,08,00,50,R
1478193194.754992,0350,8,05,20,a4,68,77,00,00,9e,R
1478193194.755232,0130,8,07,80,00,ff,22,80,00,78,R
1478193194.755473,0131,8,ee,7f,00,00,3e,7f,00,1b,R
1478193194.755715,0140,8,00,00,00,00,0e,33,20,91,R
1478193194.756771,043f,8,10,40,60,ff,78,2a,0c,00,R
1478193194.757020,0370,8,00,20,00,00,00,00,00,00,R
1478193194.757262,0440,8,ff,00,00,00,ff,2a,0c,00,R
1478193194.759172,0316,8,05,1c,ac,0c,1c,1d,00,70,R
1478193194.759412,018f,8,fe,50,00,00,00,46,00,00,R
1478193194.759645,0260,8,15,1c,1f,30,08,94,60,3c,R
1478193194.759877,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193194.760115,0329,8,40,bb,7f,14,11,20,00,14,R
1478193194.760353,0545,8,d8,58,00,8c,00,00,00,00,R
1478193194.762192,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.763332,0002,8,00,00,00,00,00,08,01,4d,R
1478193194.763570,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.764020,0130,8,06,80,00,ff,1f,80,01,95,R
1478193194.764258,0131,8,fb,7f,00,00,46,7f,01,cf,R
1478193194.764503,0140,8,00,00,00,00,10,02,21,10,R
1478193194.765041,0350,8,05,20,b4,68,77,00,00,8e,R
1478193194.766771,043f,8,10,40,60,ff,78,25,0c,00,R
1478193194.767017,0370,8,00,20,00,00,00,00,00,00,R
1478193194.767260,0440,8,ff,00,00,00,ff,25,0c,00,R
1478193194.769178,0316,8,05,1c,ac,0c,1c,1d,00,70,R
1478193194.769418,018f,8,fe,50,00,00,00,45,00,00,R
1478193194.769654,0260,8,14,1c,1f,30,08,94,64,06,R
1478193194.769890,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193194.770129,0329,8,40,bb,7f,14,11,20,00,14,R
1478193194.770371,0545,8,d8,00,00,8b,00,00,00,00,R
1478193194.770966,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.772186,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.773351,0430,8,00,00,00,00,00,00,00,00,R
1478193194.773599,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.773852,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.774085,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.774332,0002,8,00,00,00,00,00,08,02,6a,R
1478193194.774988,0350,8,05,20,c4,68,77,00,00,fe,R
1478193194.775225,0130,8,05,80,00,ff,1d,80,02,56,R
1478193194.775464,0131,8,00,80,00,00,54,7f,02,66,R
1478193194.775714,0140,8,00,00,00,00,12,0f,22,0f,R
1478193194.776764,043f,8,10,40,60,ff,78,1f,0c,00,R
1478193194.777013,0370,8,00,20,00,00,00,00,00,00,R
1478193194.777259,0440,8,ff,00,00,00,ff,1f,0c,00,R
1478193194.779231,0316,8,05,1b,ac,0c,1b,1d,00,70,R
1478193194.779472,018f,8,fe,50,00,00,00,45,00,00,R
1478193194.779704,0260,8,14,1b,1f,30,08,94,62,1a,R
1478193194.779938,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193194.780177,0329,8,40,bb,7f,14,11,20,00,14,R
1478193194.780421,0545,8,d8,00,00,89,00,00,00,00,R
1478193194.782172,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.783337,0002,8,00,00,00,00,00,08,03,77,R
1478193194.783575,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.784022,0130,8,06,80,00,ff,1b,80,03,a9,R
1478193194.784263,0131,8,05,80,00,00,55,7f,03,c0,R
1478193194.784505,0140,8,00,00,00,00,14,13,23,d4,R
1478193194.784642,05f0,2,01,00,R
1478193194.784977,0350,8,05,20,d4,68,77,00,00,ee,R
1478193194.786814,043f,8,10,40,60,ff,78,1c,0c,00,R
1478193194.787062,0370,8,00,20,00,00,00,00,00,00,R
1478193194.787304,0440,8,ff,00,00,00,ff,1c,0c,00,R
1478193194.789298,0316,8,05,1b,ac,0c,1b,1d,00,70,R
1478193194.789537,018f,8,fe,50,00,00,00,44,00,00,R
1478193194.789768,0260,8,14,1b,1e,30,08,94,60,2e,R
1478193194.790001,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193194.790239,0329,8,40,bb,7f,14,11,20,00,14,R
1478193194.790483,0545,8,d8,00,00,8a,00,00,00,00,R
1478193194.790986,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.792166,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.793358,0430,8,00,00,00,00,00,00,00,00,R
1478193194.793607,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.793854,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.794092,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.794341,0002,8,00,00,00,00,00,08,04,24,R
1478193194.794969,0350,8,05,20,e4,68,77,00,00,de,R
1478193194.795209,0130,8,0a,80,00,ff,14,80,04,c7,R
1478193194.795447,0131,8,12,80,00,00,4a,7f,04,3a,R
1478193194.795689,0140,8,00,00,00,00,16,03,24,30,R
1478193194.796808,043f,8,10,40,60,ff,78,18,0c,00,R
1478193194.797058,0370,8,00,20,00,00,00,00,00,00,R
1478193194.797300,0440,8,ff,00,00,00,ff,18,0c,00,R
1478193194.799152,0316,8,05,1a,78,0c,1a,1d,00,70,R
1478193194.799392,018f,8,fe,50,00,00,00,44,00,00,R
1478193194.799624,0260,8,14,1a,1e,30,08,94,5a,35,R
1478193194.799856,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193194.800095,0329,8,40,bb,7f,14,11,20,00,14,R
1478193194.800335,0545,8,d8,56,00,8b,00,00,00,00,R
1478193194.802161,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.803343,0002,8,00,00,00,00,00,08,05,39,R
1478193194.803581,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.804012,0130,8,0d,80,00,ff,0d,80,05,cf,R
1478193194.804250,0131,8,09,80,00,00,3a,7f,05,e3,R
1478193194.804494,0140,8,00,00,00,00,18,08,25,aa,R
1478193194.804966,0350,8,05,20,f4,68,77,00,00,ce,R
1478193194.806814,043f,8,10,40,60,ff,78,11,0c,00,R
1478193194.807068,0370,8,00,20,00,00,00,00,00,00,R
1478193194.807313,0440,8,ff,00,00,00,ff,11,0c,00,R
1478193194.809212,0316,8,05,1b,78,0c,1b,1e,00,70,R
1478193194.809450,018f,8,fe,50,00,00,00,43,00,00,R
1478193194.809683,0260,8,15,1b,1f,30,08,94,61,09,R
1478193194.809918,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193194.810157,0329,8,40,bb,7f,14,11,20,00,14,R
1478193194.810398,0545,8,d8,00,00,8b,00,00,00,00,R
1478193194.811115,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.812147,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.813331,0430,8,00,00,00,00,00,00,00,00,R
1478193194.813579,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.813827,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.814066,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.814312,0002,8,00,00,00,00,00,08,06,1e,R
1478193194.814966,0350,8,05,20,04,68,77,00,00,3e,R
1478193194.815208,0130,8,0a,80,00,ff,08,80,06,ef,R
1478193194.815445,0131,8,f7,7f,00,00,23,7f,06,fe,R
1478193194.815685,0140,8,00,00,00,00,1a,33,26,c1,R
1478193194.816036,00a0,8,55,84,78,0c,00,1f,02,00,R
1478193194.816271,00a1,8,87,87,00,00,21,00,00,00,R
1478193194.816813,043f,8,10,40,60,ff,78,09,0c,00,R
1478193194.817062,0370,8,00,20,00,00,00,00,00,00,R
1478193194.817303,0440,8,ff,00,00,00,ff,09,0c,00,R
1478193194.819197,0316,8,05,1a,78,0c,1a,1d,00,70,R
1478193194.819436,018f,8,fe,50,00,00,00,43,00,00,R
1478193194.819665,0260,8,15,1a,1e,30,08,93,5f,1e,R
1478193194.819898,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193194.820132,0329,8,86,bb,7f,14,11,20,00,14,R
1478193194.820373,0545,8,d8,00,00,8a,00,00,00,00,R
1478193194.822140,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.823316,0002,8,00,00,00,00,00,08,07,03,R
1478193194.823554,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.824017,0130,8,06,80,00,ff,0d,80,07,c0,R
1478193194.824256,0131,8,ee,7f,00,00,18,7f,07,7d,R
1478193194.824498,0140,8,00,00,00,00,1c,07,27,35,R
1478193194.824959,0350,8,05,20,14,68,77,00,00,2e,R
1478193194.826826,043f,8,10,40,60,ff,78,03,0c,00,R
1478193194.827075,0370,8,00,20,00,00,00,00,00,00,R
1478193194.827317,0440,8,ff,00,00,00,ff,03,0c,00,R
1478193194.830421,0316,8,05,1a,64,0c,1a,1d,00,70,R
1478193194.830667,018f,8,fe,50,00,00,00,42,00,00,R
1478193194.830895,0260,8,15,1a,1e,30,08,93,5e,20,R
1478193194.831126,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193194.831359,0329,8,86,bb,7f,14,11,20,00,14,R
1478193194.831601,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.831839,0545,8,d8,55,00,8a,00,00,00,00,R
1478193194.832135,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.833333,0430,8,00,00,00,00,00,00,00,00,R
1478193194.833581,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.833831,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.834069,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.834317,0002,8,00,00,00,00,00,08,08,b8,R
1478193194.834454,05f0,2,01,00,R
1478193194.834954,0350,8,05,20,24,68,77,00,00,1e,R
1478193194.835194,0130,8,05,80,00,ff,1d,80,08,84,R
1478193194.835433,0131,8,fb,7f,00,00,1f,7f,08,c1,R
1478193194.835677,0140,8,00,00,00,00,1e,0d,28,4f,R
1478193194.836778,043f,8,10,40,60,ff,78,fc,0b,00,R
1478193194.837028,0370,8,00,20,00,00,00,00,00,00,R
1478193194.837269,0440,8,ff,00,00,00,ff,fc,0b,00,R
1478193194.839118,0316,8,05,1a,64,0c,1a,1d,00,70,R
1478193194.839355,018f,8,fe,50,00,00,00,42,00,00,R
1478193194.839591,0260,8,14,1a,1d,30,08,93,60,32,R
1478193194.839823,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193194.840057,0329,8,86,bb,7f,14,11,20,00,14,R
1478193194.840300,0545,8,d8,00,00,8c,00,00,00,00,R
1478193194.840547,0690,8,00,00,01,00,a0,02,00,00,R
1478193194.842127,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.843322,0002,8,00,00,00,00,00,08,09,a5,R
1478193194.843559,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.844019,0130,8,05,80,00,ff,26,80,09,31,R
1478193194.844256,0131,8,00,80,00,00,2e,7f,09,ee,R
1478193194.844498,0140,8,00,00,00,00,20,02,29,d0,R
1478193194.844951,0350,8,05,20,34,68,77,00,00,0e,R
1478193194.846785,043f,8,10,40,60,ff,78,f2,0b,00,R
1478193194.847033,0370,8,00,20,00,00,00,00,00,00,R
1478193194.847275,0440,8,ff,00,00,00,ff,f2,0b,00,R
1478193194.849145,0316,8,05,19,64,0c,19,1d,00,70,R
1478193194.849385,018f,8,fe,50,00,00,00,41,00,00,R
1478193194.849617,0260,8,14,19,1d,30,08,93,5e,01,R
1478193194.849853,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193194.850087,0329,8,86,bb,7f,14,11,20,00,14,R
1478193194.850329,0545,8,d8,00,00,8c,00,00,00,00,R
1478193194.850945,04f0,8,00,00,00,80,00,67,d1,13,R
1478193194.852110,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.853329,0430,8,00,00,00,00,00,00,00,00,R
1478193194.853580,04b1,8,00,00,00,00,00,00,00,00,R
1478193194.853827,01f1,8,08,00,00,00,00,00,00,00,R
1478193194.854066,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.854314,0002,8,00,00,00,00,00,08,0a,82,R
1478193194.854950,0350,8,05,20,44,68,77,00,00,7e,R
1478193194.855193,0130,8,06,80,00,ff,28,80,0a,f8,R
1478193194.855433,0131,8,05,80,00,00,3f,7f,0a,6a,R
1478193194.855674,0140,8,00,00,00,00,22,08,2a,36,R
1478193194.856765,043f,8,10,40,60,ff,78,e9,0b,00,R
1478193194.857015,0370,8,00,20,00,00,00,00,00,00,R
1478193194.857258,0440,8,ff,00,00,00,ff,e9,0b,00,R
1478193194.859174,0316,8,05,19,64,0c,19,1d,00,70,R
1478193194.859416,018f,8,fe,50,00,00,00,41,00,00,R
1478193194.859646,0260,8,14,19,1d,30,08,93,5d,13,R
1478193194.859880,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193194.860114,0329,8,86,bb,7f,14,11,20,00,14,R
1478193194.860356,0545,8,d8,00,00,8b,00,00,00,00,R
1478193194.862311,02c0,8,15,00,00,00,00,00,00,00,R
1478193194.863323,0002,8,00,00,00,00,00,08,0b,9f,R
1478193194.863558,0153,8,00,21,10,ff,00,ff,00,00,R
1478193194.864011,0130,8,09,80,00,ff,27,80,0b,3f,R
1478193194.864247,0131,8,12,80,00,00,42,7f,0b,8d,R
1478193194.864489,0140,8,00,00,00,00,24,00,2b,74,R
1478193194.864945,0350,8,05,20,54,68,77,00,00,6e,R
1478193194.866790,043f,8,10,40,60,ff,78,e4,0b,00,R
1478193194.867039,0370,8,00,20,00,00,00,00,00,00,R
1478193194.867281,0440,8,ff,00,00,00,ff,e4,0b,00,R
1478193194.869296,0316,8,05,19,30,0c,19,1d,00,70,R
1478193194.869540,018f,8,fe,50,00,00,00,40,00,00,R
1478193194.869769,0260,8,14,19,1c,30,08,93,5b,27,R
1478193194.870001,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193194.870235,0329,8,86,bb,7f,14,11,20,00,14,R
1478193194.870476,0545,8,d8,54,00,89,00,00,00,00,R
1478193194.870914,04f0,8,00,00,00,80,00,67,d1,13,R
